session_id,user_id,timestamp,attack_type,label,geo_velocity_kmh,device_mismatch_score,token_reuse_flag,login_burst_count,time_since_last_login_minutes
7eec951b-ccc5-4f26-858e-dfc3853eac2e,user_1687,2026-09-20T02:15:54.652288+00:00,none,0,609.64,0.015,False,2,260.34
49fa7a26-70c7-4c54-bec3-2434f4394adb,user_1789,2026-09-12T14:27:33.638933+00:00,none,0,649.06,0.004,False,2,975.58
68f0bcc5-5cd7-48eb-bef3-bf6e065a4e3d,user_1553,2026-09-04T12:49:59.640790+00:00,none,0,345.46,0.074,False,1,723.64
89e1ebc0-c22f-4f36-8d14-b5a9cdc32def,user_1129,2026-08-26T22:25:02.651563+00:00,none,0,230.66,0.042,False,2,271.8
c5ccb835-5019-4e62-bcc3-7710e6b745c0,user_1553,2026-09-06T20:31:35.650728+00:00,none,0,192.36,0.051,False,2,753.12
89760a34-74c8-4bed-be83-1affffc4a372,user_1147,2026-09-06T04:03:55.644379+00:00,none,0,609.56,0.091,False,2,1378.86
c89f38b9-9eea-4231-84d3-1428dddfd34a,user_1460,2026-09-08T14:28:47.639639+00:00,none,0,126.79,0.005,False,2,1245.08
020e4799-400d-4007-b825-d706d609a61c,user_1331,2026-09-12T16:15:34.646624+00:00,none,0,646.54,0.012,False,1,1018.44
c4e9dc8a-3fcd-4b85-b538-ed976a2dafd3,user_1484,2026-09-08T22:34:41.640437+00:00,none,0,764.41,0.03,False,1,1161.29
d16cee4f-91cf-46a7-b8b0-dc77beb662ae,user_1192,2026-09-13T18:16:19.653555+00:00,none,0,269.74,0.083,False,1,869.08
223dcda1-eeb9-4d85-a96e-52feaddd80be,user_1064,2026-09-12T12:30:56.640925+00:00,none,0,391.21,0.042,False,2,1128.13
9a2c23d1-107c-452e-9c40-274ca6644e0d,user_1058,2026-08-25T03:15:29.656816+00:00,token_replay,1,627.77,0.011,True,2,4.68
bdefe90c-cd53-4851-bc5c-1bdc36f4c536,user_1728,2026-09-08T14:07:49.642114+00:00,none,0,871.56,0.04,False,1,976.76
9d446bbd-a8d6-406f-b986-73d39cdb5165,user_1070,2026-09-09T11:34:26.644768+00:00,none,0,340.39,0.013,False,1,295.37
1cb48f5b-4e88-49a2-bf1e-932019cb78fd,user_1407,2026-09-13T22:27:53.644908+00:00,none,0,769.5,0.066,False,1,645.86
44ad271f-8497-44b9-8aba-b7afc3d0623e,user_1002,2026-08-22T02:02:18.651257+00:00,none,0,428.88,0.09,False,1,597.89
033a88c0-094a-467e-b959-0828610ed965,user_1878,2026-09-16T00:13:18.640735+00:00,none,0,805.31,0.092,False,1,308.38
9598956e-0d17-42be-a49d-4c91b3217dfa,user_1631,2026-09-10T22:43:29.654099+00:00,impossible_travel,1,1818.42,0.005,False,2,2.62
837baa64-13f2-4fce-abfa-c0a6d80e7b18,user_1133,2026-09-12T19:49:50.644157+00:00,none,0,525.59,0.026,False,2,674.19
9ba3bd92-6660-4390-b22b-abe931287f9f,user_1591,2026-08-30T19:23:08.655405+00:00,device_takeover,1,115.98,0.891,False,1,2.02
f373b132-081e-4221-b056-4df6cf7a74c9,user_1102,2026-09-08T14:33:07.642284+00:00,none,0,591.18,0.027,False,1,1101.41
443c7e1d-99ab-4f73-9e80-d017b1fa7383,user_1089,2026-09-18T06:12:02.646737+00:00,none,0,98.0,0.099,False,1,969.45
417d8249-ab6f-4da8-a441-e2a3175b2ee2,user_1673,2026-09-13T14:51:17.651605+00:00,none,0,51.59,0.051,False,1,610.66
4859d745-e84b-4d8f-b34f-13af8a3cadd1,user_1785,2026-09-09T03:46:41.654029+00:00,impossible_travel,1,1468.36,0.083,False,2,4.88
17c0de73-68fd-4c83-ba6a-ad240efc719a,user_1411,2026-08-24T14:26:36.657507+00:00,credential_stuffing,1,217.29,0.029,False,20,4.49
200d22d1-88fa-4031-a9b3-646919703a7a,user_1180,2026-08-22T05:27:30.652590+00:00,none,0,224.07,0.029,False,2,1393.69
f9c108f1-90da-42e1-ad36-5ead735af6ec,user_1965,2026-08-24T09:14:21.638136+00:00,none,0,295.21,0.061,False,1,916.8
84b1779f-5b74-47a7-88af-cc5dfd69d48f,user_1919,2026-09-04T07:06:42.657516+00:00,credential_stuffing,1,532.33,0.062,False,11,0.37
72041b6d-5cbd-4934-b236-93c543ce06d9,user_1820,2026-09-01T05:01:05.649131+00:00,none,0,320.49,0.067,False,2,1422.1
bcec4e67-9309-4863-9b1e-399d7a3fd73c,user_1716,2026-09-06T07:21:27.637991+00:00,none,0,19.75,0.083,False,2,398.88
877fe755-c7b2-45fc-be83-156a673cb8a8,user_1520,2026-09-09T18:03:57.639437+00:00,none,0,109.23,0.02,False,1,344.72
0aca6efd-8b09-4c59-9089-b38231b9ceeb,user_1746,2026-09-20T13:13:54.642694+00:00,none,0,853.91,0.095,False,2,1225.84
7bb69431-10fe-4425-bc35-ea9ed73e72d9,user_1856,2026-08-26T06:08:00.652308+00:00,none,0,576.91,0.072,False,1,565.54
ca82f805-3917-4d35-9b93-baca1070a2f8,user_1783,2026-09-17T18:07:47.656837+00:00,token_replay,1,125.36,0.055,True,2,4.62
ef87c233-7772-45aa-a12c-6bfd663354b0,user_1158,2026-09-08T19:16:06.654483+00:00,impossible_travel,1,1502.88,0.069,False,1,0.11
d1aa2edc-2991-4ea0-9ae0-1424c23a55d6,user_1158,2026-08-29T19:45:21.645805+00:00,none,0,266.11,0.026,False,2,656.6
c3cfcd81-0a68-4498-b123-d29bbd752d86,user_1064,2026-08-29T10:05:27.639210+00:00,none,0,33.29,0.02,False,1,1276.11
28b0e871-446a-4ef3-a933-fd09d7ce4d7f,user_1704,2026-08-22T16:45:17.653390+00:00,none,0,859.1,0.065,False,2,1118.34
d7123395-f766-4431-b5a6-ce90cb24f7ce,user_1105,2026-09-18T22:42:37.647788+00:00,none,0,65.63,0.057,False,2,1120.34
ae95d356-8c19-4ce1-9d58-a22397c7e08a,user_1025,2026-09-14T07:13:36.655456+00:00,device_takeover,1,885.07,0.89,False,2,0.93
820092c4-0c6a-4759-acb1-5b81e7dd6a77,user_1557,2026-08-31T01:10:53.640313+00:00,none,0,478.74,0.082,False,1,666.0
4572e6cf-7fb0-4609-ae1b-a8b955397ab7,user_1869,2026-09-13T20:58:21.654668+00:00,impossible_travel,1,3652.28,0.014,False,2,1.21
88a518e5-c813-4698-9419-dd34006d5d78,user_1074,2026-09-06T12:41:29.644443+00:00,none,0,604.52,0.025,False,1,1046.22
0371213e-56fe-47cd-9e95-3362b00df2f0,user_1513,2026-08-26T20:39:11.644568+00:00,none,0,81.5,0.036,False,1,955.94
faf716b8-b16f-4a44-83dc-7a669039a37f,user_1588,2026-09-20T09:54:25.645032+00:00,none,0,235.0,0.041,False,1,806.64
289c935a-fe0a-4cdf-8ae4-80fefd608a36,user_1577,2026-09-05T21:14:46.641963+00:00,none,0,665.62,0.024,False,2,854.08
3a05316e-0c8c-4176-92e6-cd02f2e50f4c,user_1721,2026-09-10T13:49:48.639910+00:00,none,0,621.22,0.049,False,2,505.53
f20ecb20-e43b-46d9-8a22-1f052b2c6a8f,user_1324,2026-08-24T12:48:03.645764+00:00,none,0,709.71,0.076,False,2,1057.13
6e26172d-18ab-4ed5-8bd9-37c3389e8fcf,user_1616,2026-09-02T02:58:25.650129+00:00,none,0,83.3,0.026,False,1,1389.85
d091a77c-95a0-4f29-9444-690ea82cb884,user_1207,2026-08-30T22:45:14.647976+00:00,none,0,303.61,0.084,False,2,470.28
72135acc-0387-4ca8-84e5-2946c6c6bc5e,user_1729,2026-09-03T22:28:33.657338+00:00,credential_stuffing,1,845.95,0.038,False,28,0.16
a39a665e-afe8-4130-b07d-be06b2e7550c,user_1252,2026-08-24T09:17:06.636091+00:00,none,0,485.08,0.075,False,2,1293.38
a975e0e0-1fc8-491b-ba01-2fcc19f07416,user_1848,2026-08-30T12:14:15.644296+00:00,none,0,581.91,0.094,False,1,39.09
91e8df00-8e07-4221-94bf-d3559d2319f2,user_1700,2026-09-03T13:19:04.646352+00:00,none,0,319.84,0.03,False,2,1170.07
5f3eddbf-699e-46cd-a62c-8b1cf497cfcd,user_1785,2026-08-24T19:09:28.657943+00:00,credential_stuffing,1,57.12,0.005,False,16,1.81
5879c5ed-9831-4467-9f43-45a7d1da1341,user_1127,2026-08-25T20:07:07.653630+00:00,none,0,98.99,0.055,False,1,477.63
6c0e8739-9944-4bc0-8235-79688b806a3c,user_1089,2026-09-02T02:01:22.646383+00:00,none,0,468.65,0.068,False,1,603.87
4348b58e-6460-4fe4-acca-588e092f2c7f,user_1033,2026-08-29T19:21:00.641378+00:00,none,0,236.53,0.086,False,1,635.07
64264842-8392-4e7e-bafa-afa1640122a4,user_1112,2026-08-21T20:46:31.657922+00:00,credential_stuffing,1,549.68,0.013,False,27,0.1
aa3136d0-ab91-4a8d-8ff2-c668be6ccf1c,user_1110,2026-08-27T20:07:18.638334+00:00,none,0,641.16,0.044,False,1,467.23
54e5917d-1d10-4b41-912f-5603fe1eddd5,user_1678,2026-09-17T23:37:42.649642+00:00,none,0,621.61,0.079,False,1,368.03
465a1e6a-daa3-45f8-9781-df31125efdf3,user_1172,2026-09-02T16:19:47.648007+00:00,none,0,498.07,0.044,False,1,196.39
88b1f7df-2bfb-4274-9ba1-b6aafd696127,user_1187,2026-09-16T01:12:56.648824+00:00,none,0,538.89,0.017,False,2,1256.96
3f55c400-b33f-4718-aca1-f071bd8ffe8a,user_1063,2026-08-30T04:27:14.651500+00:00,none,0,49.31,0.061,False,2,99.41
0bf666e5-e5e4-412f-beef-761153e73709,user_1712,2026-08-22T07:06:53.647410+00:00,none,0,837.28,0.062,False,2,736.01
40742376-bbf1-45cb-afcf-81b310f6ec9d,user_1473,2026-08-30T00:26:48.644505+00:00,none,0,322.87,0.031,False,1,257.23
692c426d-3bf4-4caa-95e5-360e4ab16f0a,user_1291,2026-09-19T18:32:44.655747+00:00,device_takeover,1,579.3,0.957,False,1,4.56
c97fd59c-ba7c-4064-99f3-c3ed5ab7112e,user_1017,2026-08-30T06:47:41.657185+00:00,credential_stuffing,1,7.98,0.004,False,21,2.4
9fbcde8e-4db8-4d5f-9e9c-3e62c6d1e9a1,user_1066,2026-09-06T07:56:41.656266+00:00,token_replay,1,14.03,0.004,True,2,4.13
5ef01ac8-0e6b-4071-b31b-3138e383e356,user_1905,2026-08-31T12:57:32.642757+00:00,none,0,443.77,0.038,False,2,150.55
f8461f8b-7b5a-46a0-8198-3a9aa504a93c,user_1598,2026-08-28T11:49:39.636416+00:00,none,0,452.57,0.085,False,1,86.62
ba9d276d-1a3e-481b-bf61-d75bc33752d0,user_1771,2026-09-11T08:40:29.639238+00:00,none,0,257.5,0.086,False,1,1247.42
b227a6ac-a9c2-46f5-b5e1-4ef503fae332,user_1992,2026-08-25T08:30:32.648443+00:00,none,0,838.55,0.047,False,2,641.94
eeff99c0-4e9a-4eda-9f33-4487add75c97,user_1986,2026-09-15T01:53:09.637061+00:00,none,0,700.01,0.016,False,2,160.12
dcf05c3b-7b54-4570-950a-5170ca5a01a8,user_1620,2026-08-22T14:20:07.649910+00:00,none,0,638.61,0.081,False,1,369.0
bd9f9deb-558e-404a-86a2-cab773d43ad3,user_1592,2026-09-15T21:47:36.655228+00:00,device_takeover,1,32.84,0.924,False,1,2.1
c50601cf-73a8-44b9-af89-b70f254769e2,user_1437,2026-08-28T23:45:11.656382+00:00,token_replay,1,378.46,0.041,True,1,4.56
18b34063-1b24-454f-ad60-f1f51a73acf6,user_1983,2026-09-03T01:20:48.637126+00:00,none,0,572.03,0.083,False,1,629.92
fcf5ed85-298b-4a35-b870-363c1d68f45c,user_1728,2026-08-31T08:14:04.654131+00:00,impossible_travel,1,3222.72,0.09,False,1,0.2
d1fcf737-5729-4188-81cd-ceb71346617e,user_1956,2026-09-05T06:36:32.641736+00:00,none,0,118.78,0.086,False,2,529.37
c2ee9d2a-0f7a-4c67-9905-fdbd3909bfb5,user_1203,2026-09-13T00:24:59.657953+00:00,credential_stuffing,1,754.33,0.04,False,17,1.45
0c371c13-b94d-4983-9560-67f650b57f66,user_1296,2026-09-01T11:54:26.646149+00:00,none,0,133.21,0.034,False,2,825.02
d2b479c2-812f-4568-82ba-1dccca102f08,user_1793,2026-08-30T16:35:46.644810+00:00,none,0,469.84,0.037,False,1,1006.12
fa6103d9-f8b2-4f43-b252-a792ac8c5424,user_1921,2026-09-04T08:17:10.643351+00:00,none,0,588.99,0.022,False,1,1072.94
3a7d1a88-3986-4adb-b0e9-0d6a684199be,user_1025,2026-08-31T23:58:37.648550+00:00,none,0,837.96,0.077,False,2,1336.41
6d647faf-7e6a-43d3-8941-624da539c6e6,user_1902,2026-09-11T00:31:05.657467+00:00,credential_stuffing,1,809.89,0.088,False,10,0.83
002ddcf7-ed46-4776-ae88-718763212582,user_1073,2026-09-16T19:09:15.645382+00:00,none,0,145.8,0.023,False,2,942.07
92bd8810-a748-4c42-9e22-a5d0958650f7,user_1962,2026-08-27T19:38:36.647819+00:00,none,0,430.33,0.04,False,1,780.08
8bfe1c70-f9da-40c2-8eff-1bdc0564d303,user_1567,2026-09-14T11:01:31.636741+00:00,none,0,172.66,0.066,False,2,976.95
0283c64a-9439-46a5-8c33-a8fbab54b1ec,user_1289,2026-09-16T10:54:19.650468+00:00,none,0,600.35,0.013,False,1,229.31
2c3c4026-7bcc-4982-aeb3-0c683776c6b3,user_1664,2026-09-13T14:12:34.650340+00:00,none,0,584.77,0.044,False,1,128.54
7ce0e024-d622-4618-b2e5-1facf2448862,user_1281,2026-09-10T15:32:46.651011+00:00,none,0,220.76,0.071,False,2,126.47
323a6e99-c1c6-4c56-b7f6-be5d15584b10,user_1951,2026-09-08T12:24:18.652330+00:00,none,0,337.18,0.024,False,1,28.02
752b7a63-a17a-4248-9778-ddba9a856050,user_1705,2026-09-14T05:38:11.641556+00:00,none,0,793.93,0.03,False,2,138.94
84861ec2-38c1-42da-be80-57963de2548b,user_1765,2026-09-04T19:52:33.648146+00:00,none,0,207.06,0.011,False,1,145.72
15b07f59-9c7e-495f-9712-c9f9371fe048,user_1724,2026-09-13T23:27:47.641838+00:00,none,0,631.35,0.016,False,2,755.51
91c8f86f-3020-4b5d-b550-0855941f4204,user_1269,2026-08-21T21:12:33.649973+00:00,none,0,746.63,0.093,False,2,630.34
a16a0163-4d47-4c66-99ea-ed4e5ced5e10,user_1063,2026-08-21T22:24:25.656684+00:00,token_replay,1,225.44,0.004,True,1,2.21
787f3ffe-1d1e-4c4a-afce-33442053d9cd,user_1469,2026-09-10T19:12:09.658049+00:00,credential_stuffing,1,89.71,0.097,False,28,2.36
9261f400-c70f-4c65-8563-edb9347416d3,user_1210,2026-08-25T10:58:57.652530+00:00,none,0,48.67,0.092,False,1,1155.08
22dc473c-d76b-4535-9d40-9462726494de,user_1829,2026-09-13T19:33:32.656734+00:00,token_replay,1,803.96,0.036,True,2,2.84
7c6b26ed-dbc9-4503-aeda-c5b42f3d9acb,user_1731,2026-09-18T23:11:42.652298+00:00,none,0,803.42,0.053,False,2,1004.83
8e2275ce-bab2-40fc-9c86-b73638af5c5e,user_1428,2026-09-08T14:04:13.639649+00:00,none,0,866.42,0.09,False,2,1344.93
38b2a8bb-219c-4b53-bf80-c39f255ea92d,user_1892,2026-09-15T20:51:18.647012+00:00,none,0,739.92,0.094,False,1,299.44
614454ae-74b7-4327-b024-5a35ce0baeaa,user_1847,2026-09-16T17:24:03.640701+00:00,none,0,588.36,0.086,False,1,139.17
6107a631-00c4-4ef6-bdfa-c7c314fd4144,user_1981,2026-08-30T03:04:54.650970+00:00,none,0,662.32,0.065,False,1,1019.84
c20185f3-344d-406f-b29d-429665c542c2,user_1009,2026-09-15T11:25:57.654463+00:00,impossible_travel,1,5881.33,0.082,False,1,1.01
a2314ac6-33b5-4938-80a3-8ca42d579df9,user_1379,2026-08-26T15:19:51.639627+00:00,none,0,505.49,0.032,False,2,180.82
19e28067-f00f-4ac6-81b6-100255dc8809,user_1941,2026-09-03T01:44:14.638653+00:00,none,0,79.32,0.084,False,1,630.2
33b9f985-25a8-43c3-845a-3b1bd1e61b59,user_1331,2026-08-23T01:15:50.656643+00:00,token_replay,1,859.68,0.035,True,2,0.34
6e7533bb-b02a-4323-8244-792cd80f1ad6,user_1461,2026-09-01T00:06:37.644327+00:00,none,0,389.72,0.002,False,1,772.49
c38668b6-4cd7-414e-8b66-bfc831723063,user_1741,2026-08-23T00:26:28.657546+00:00,credential_stuffing,1,824.71,0.094,False,12,0.76
fa0d5969-23cd-4eac-9e95-2656c7cb5455,user_1691,2026-09-19T09:04:00.651543+00:00,none,0,408.67,0.033,False,1,159.99
72532d85-e28f-4a79-8ec9-148f66f9b632,user_1784,2026-09-06T06:11:18.655889+00:00,device_takeover,1,640.24,0.806,False,1,3.3
26a2bca8-72e9-48c0-a165-eaea61db0f67,user_1934,2026-09-15T03:08:04.637721+00:00,none,0,415.3,0.012,False,1,720.17
9f178fb2-8722-45a4-bd0f-667998859bf6,user_1719,2026-08-30T14:04:47.653441+00:00,none,0,268.53,0.013,False,2,96.12
a6ce0c0c-61af-471b-9be0-cf9a9840e9bb,user_1442,2026-08-27T16:38:31.657708+00:00,credential_stuffing,1,236.75,0.086,False,18,3.66
8c861e75-d15c-4088-8a9b-4365db3d4d8f,user_1464,2026-08-22T23:33:32.646614+00:00,none,0,806.96,0.09,False,2,134.41
6e15489a-e25e-43a5-8d9e-97168e2f7d89,user_1705,2026-08-22T06:42:32.646799+00:00,none,0,840.5,0.099,False,2,617.82
61e877fc-c7fe-43e9-9b00-710f7c29b03a,user_1034,2026-09-10T23:15:54.645670+00:00,none,0,414.75,0.077,False,1,683.5
da6e155a-d10f-4544-a571-69abb4f59c49,user_1437,2026-09-16T09:13:55.642847+00:00,none,0,265.09,0.066,False,2,291.53
dbf56c69-cd21-4342-8c7d-278fb8c213ef,user_1678,2026-09-01T10:25:26.642652+00:00,none,0,527.41,0.034,False,2,200.81
811c107b-a020-4fe6-a3cf-9849cba0673c,user_1443,2026-09-13T18:07:20.649952+00:00,none,0,234.37,0.031,False,1,721.37
c458fdca-21ee-4ee9-8792-603935d47b56,user_1379,2026-09-11T06:28:32.651298+00:00,none,0,400.12,0.022,False,1,1093.33
bd419ce5-6e4e-4f87-8051-ae435d27024e,user_1550,2026-08-31T01:37:08.651152+00:00,none,0,865.22,0.056,False,1,6.44
b3ddabed-2577-43f4-8c0a-2f488378d2f0,user_1523,2026-09-07T02:23:42.649141+00:00,none,0,132.64,0.045,False,1,364.74
ea43cb34-fe5e-4ce9-8368-4dde23d68467,user_1294,2026-08-29T11:41:26.652164+00:00,none,0,312.1,0.084,False,2,566.21
b601f2bc-f60e-486f-a97f-d385068fe4e6,user_1542,2026-09-02T19:47:55.639368+00:00,none,0,358.23,0.065,False,1,1383.35
db7cde68-d314-46cf-b45e-0181d56ef7cd,user_1500,2026-08-24T22:23:09.653998+00:00,impossible_travel,1,5460.11,0.068,False,1,1.62
8102b6b4-17d1-4997-98aa-fd8f4d37aa07,user_1007,2026-09-11T22:17:42.648030+00:00,none,0,833.52,0.071,False,2,602.28
e182a706-0d80-444c-8e94-7e060f40746d,user_1777,2026-08-26T13:33:31.643103+00:00,none,0,780.47,0.082,False,1,99.16
d675ec94-6b6a-4b79-8205-28226d29baa0,user_1005,2026-08-22T02:58:25.646693+00:00,none,0,794.43,0.024,False,2,656.11
3d1ebee3-a4ad-4a7e-8df1-98701db25f6a,user_1045,2026-08-31T11:01:26.652361+00:00,none,0,461.25,0.082,False,2,811.55
25c59a5d-331e-43e5-863c-acc1aae0f319,user_1722,2026-08-24T23:22:28.654340+00:00,impossible_travel,1,3376.34,0.013,False,2,1.62
0e7cadec-6ac9-43e9-8a83-92d55920c54c,user_1527,2026-08-25T19:01:28.653794+00:00,none,0,628.09,0.041,False,1,1312.12
dc1f0365-0dd4-434d-ba7c-45712b160657,user_1981,2026-09-16T05:41:30.647851+00:00,none,0,328.82,0.085,False,2,120.46
21fefc70-ec9a-4685-8a69-3d0956676144,user_1570,2026-09-17T18:52:29.649900+00:00,none,0,46.9,0.093,False,2,1308.31
580b65b9-abc0-4bc9-8a18-3a9b21149a24,user_1522,2026-08-27T23:21:18.645349+00:00,none,0,697.27,0.045,False,1,551.84
611a9e01-489d-4c3b-8381-36c70cf3a4aa,user_1586,2026-09-13T05:21:38.646394+00:00,none,0,383.82,0.031,False,2,649.56
4c200ceb-45d9-4313-afa7-63b641b8d0e8,user_1128,2026-09-10T08:29:11.654777+00:00,impossible_travel,1,4603.62,0.006,False,2,0.92
c939d1be-3ba4-446b-b655-edcfd7d1fc31,user_1433,2026-08-28T14:04:52.649622+00:00,none,0,614.46,0.096,False,1,525.9
b49f3821-c8f6-45e5-8e6f-2388df55347e,user_1628,2026-09-18T02:40:49.644929+00:00,none,0,144.66,0.096,False,1,1159.27
b263df6d-b50d-489c-badf-c863c5224293,user_1385,2026-09-03T17:03:02.643239+00:00,none,0,413.1,0.022,False,2,976.78
3fd8106a-4a80-4b5c-8819-97f55932852d,user_1974,2026-09-02T13:03:19.658079+00:00,credential_stuffing,1,686.43,0.071,False,24,1.12
f25d0199-63b9-4112-8823-71e3447ce9fb,user_1522,2026-09-10T10:50:44.653546+00:00,none,0,619.14,0.066,False,1,345.24
3b2271c8-54ad-4eaa-b4b0-5e3959fdf668,user_1841,2026-08-23T11:37:52.651956+00:00,none,0,682.03,0.001,False,1,1246.94
4b030f96-0f0a-427c-8797-1140ba48c2ed,user_1284,2026-09-08T09:39:56.647538+00:00,none,0,119.28,0.028,False,2,25.38
0958b1c4-29c4-416c-ba7f-daf36b93873a,user_1615,2026-08-22T12:15:59.641694+00:00,none,0,649.06,0.028,False,1,1221.73
e649b581-db99-43ea-a6ab-4a65beb0578a,user_1466,2026-08-28T15:49:37.650867+00:00,none,0,29.35,0.016,False,2,1327.64
39bcca5f-0afb-433e-aaca-6fe4b3b43ba2,user_1816,2026-08-26T10:19:34.639271+00:00,none,0,240.05,0.008,False,2,118.26
4a46a5eb-15d3-436f-a7b3-5be7e9794d1d,user_1762,2026-09-08T22:54:41.656523+00:00,token_replay,1,153.7,0.074,True,1,2.38
519dbaa2-7f1b-4604-83ef-6881f96a70cd,user_1821,2026-09-10T00:51:30.640171+00:00,none,0,685.67,0.068,False,1,759.1
73911651-33ec-434d-ac4a-9e1daf55e6f9,user_1142,2026-08-24T21:24:41.648596+00:00,none,0,105.19,0.002,False,1,644.97
e4dd8b8d-780e-413e-acd9-dd2a3ea8f024,user_1875,2026-09-16T06:07:24.638770+00:00,none,0,553.51,0.051,False,2,837.77
9acbaaee-3814-472a-b89f-3f619e3f6973,user_1028,2026-09-03T13:35:13.642584+00:00,none,0,852.8,0.056,False,1,1205.66
63638084-f18a-418d-b04b-39be0694963e,user_1885,2026-09-17T03:28:51.656743+00:00,token_replay,1,306.64,0.068,True,2,0.95
b286d021-39c7-45ce-8bb9-faa3deaa3b11,user_1702,2026-08-26T10:17:15.656175+00:00,token_replay,1,655.39,0.002,True,2,4.28
f89e2d4d-5587-489d-b60c-ae4b34b8bffd,user_1738,2026-09-18T03:23:14.638444+00:00,none,0,871.56,0.06,False,2,153.67
78bf5eba-f011-471d-bfc4-caf1813a5b1d,user_1140,2026-09-18T11:58:48.651574+00:00,none,0,54.44,0.031,False,2,741.34
49753595-9892-4405-95d5-3df7c8946662,user_1089,2026-08-24T07:58:14.653504+00:00,none,0,231.08,0.075,False,1,1411.2
890ea212-4968-4e2b-af00-83900716fe63,user_1373,2026-09-18T16:50:43.636582+00:00,none,0,809.03,0.021,False,1,962.05
843ca49e-399f-437d-96b9-bf1921f44455,user_1392,2026-08-27T04:53:48.643482+00:00,none,0,529.8,0.017,False,1,432.92
c0352ee3-9603-4666-b9c9-cc8c8202cb1e,user_1649,2026-09-20T06:02:23.657759+00:00,credential_stuffing,1,221.32,0.059,False,17,3.37
82855e2f-9784-4437-b0c2-d9ed146f85b8,user_1487,2026-09-04T22:14:09.656663+00:00,token_replay,1,683.92,0.098,True,1,0.53
d6ea8c74-85e3-433f-a6fe-3626ce37b005,user_1695,2026-09-03T16:53:32.656215+00:00,token_replay,1,799.2,0.039,True,2,4.73
0c8bb6cc-b1dd-44ec-8b34-59e91822a2c2,user_1059,2026-08-24T12:16:49.640228+00:00,none,0,416.14,0.081,False,1,573.19
cd4f9327-3a09-40a6-95c1-b0a24ddfc761,user_1626,2026-08-22T01:59:06.641827+00:00,none,0,49.53,0.067,False,1,176.4
797950ce-9f85-4a0f-adf2-21afcd392918,user_1676,2026-08-26T09:32:31.649185+00:00,none,0,690.81,0.079,False,1,426.26
db1c88ae-039d-4c7c-92d5-cc8abd33a387,user_1852,2026-09-02T02:31:57.648716+00:00,none,0,260.52,0.049,False,2,1202.63
c1f2e5cd-9b21-442d-89e3-1e27f849e9d8,user_1710,2026-09-11T09:44:16.654257+00:00,impossible_travel,1,7666.44,0.04,False,1,0.83
7961d42d-004e-416f-b44b-885e7fa823e9,user_1113,2026-09-12T23:26:59.649753+00:00,none,0,224.64,0.071,False,1,1220.39
765a2730-574d-4388-9294-9adfe296c85b,user_1321,2026-09-14T15:18:14.649036+00:00,none,0,419.31,0.052,False,2,1098.86
3086c8d0-a71b-4773-8a11-b929b0dd56ad,user_1681,2026-09-06T16:08:39.648749+00:00,none,0,375.44,0.049,False,1,45.82
db954011-fb2e-4ab4-aa0c-c3def697dd4a,user_1312,2026-08-26T14:41:29.653869+00:00,none,0,743.15,0.004,False,2,1285.73
ea661954-c542-4a99-a004-fab00489c1d0,user_1760,2026-08-25T14:59:58.637249+00:00,none,0,855.79,0.069,False,1,315.51
9f9d778f-6b14-4643-9335-3c2123cfdb1d,user_1973,2026-08-29T15:25:27.650107+00:00,none,0,292.42,0.073,False,1,308.31
135b45aa-30d8-4f92-815e-087dca52356f,user_1998,2026-09-19T10:19:30.658089+00:00,credential_stuffing,1,357.61,0.023,False,21,2.38
e538fb4d-1eb6-46b5-8509-0ba73e52e632,user_1243,2026-08-31T06:12:19.642006+00:00,none,0,442.83,0.006,False,1,1026.22
18b37f3d-790f-4a7f-aa8d-9278296be40f,user_1983,2026-09-18T22:07:29.641910+00:00,none,0,497.58,0.091,False,2,327.18
29da6c8b-cf44-4e11-a4c8-e8440ae12e74,user_1224,2026-09-12T02:24:12.636840+00:00,none,0,723.7,0.07,False,2,77.06
455e9652-ef64-492b-b607-a5e24e84e4ec,user_1227,2026-09-10T19:00:29.646511+00:00,none,0,682.0,0.007,False,2,1249.33
a38c7b13-b49b-40b9-b4bd-fcd916f90451,user_1148,2026-08-25T21:18:59.647624+00:00,none,0,783.25,0.001,False,2,553.18
c27d8386-9366-4e64-bd5b-e48d2cabf672,user_1326,2026-08-31T10:16:22.640427+00:00,none,0,367.43,0.03,False,1,1087.59
0cc083e3-9819-4683-9a5d-7ec72d302bbb,user_1944,2026-09-07T05:18:58.647736+00:00,none,0,692.42,0.069,False,2,374.28
414966a5-8928-4402-8e45-645f11932954,user_1997,2026-09-14T08:25:41.654869+00:00,impossible_travel,1,7323.91,0.01,False,2,4.48
b822fe22-ae51-4fcc-9ae0-3ade85fa569c,user_1561,2026-08-29T23:47:57.636874+00:00,none,0,807.49,0.074,False,2,650.85
f6a3cf98-627c-4243-aa54-4e00bd9bd95c,user_1896,2026-08-29T14:01:57.654755+00:00,impossible_travel,1,5987.4,0.083,False,2,3.55
f23408ef-2948-4df5-b415-e0b979c1db89,user_1707,2026-09-10T17:46:31.639855+00:00,none,0,369.34,0.077,False,2,1257.49
c223a98e-f994-4333-a19c-8b283f873151,user_1747,2026-08-29T08:03:27.635987+00:00,none,0,482.61,0.097,False,2,118.08
